Hour,EArrayMpp,EInvOut,Inv Loss,EACohml,EMVohml,EMVtrfl
787,0,0,0,0,0,0
788,0,0,0,0,0,0
789,0,0,0,0,0,0
790,0,0,0,0,0,0
791,0,0,0,0,0,0
792,0,0,0,0,0,0
793,0,0,0,0,0,0
794,0,0,0,0,0,0
795,0,0,0,0,0,0
796,0,0,0,0,0,0
797,0,0,0,0,0,0
798,0,0,0,0,0,0
799,947.74,235.46,712.28,0,0.0017,164.41
800,4770.1,4184.6,585.52,0,0.5322,165.36
801,12674,12347,326.72,0,4.6337,172.75
802,15606,15337,269.67,0,7.1489,177.28
803,17767,17479,288.79,0,9.2852,181.13
804,17422,17136,285.88,0,8.925,180.48
805,16018,15744,273.75,0,7.5339,177.97
806,12140,11796,343.83,0,4.2293,172.02
807,9503.2,9072.8,430.42,0,2.5019,168.91
808,12480,12146,333.37,0,4.4842,172.48
809,0,0,0,0,0,0
810,0,0,0,0,0,0
811,0,0,0,0,0,0
812,0,0,0,0,0,0
813,0,0,0,0,0,0
814,0,0,0,0,0,0
815,0,0,0,0,0,0
816,0,0,0,0,0,0
817,0,0,0,0,0,0
818,0,0,0,0,0,0
819,0,0,0,0,0,0
820,0,0,0,0,0,0
821,0,0,0,0,0,0
822,0,0,0,0,0,0
823,4695.5,4107.1,588.41,0,0.5127,165.33
824,17829,17540,289.11,0,9.3509,181.25
825,38360,37884,475.78,0,43.621,242.97
826,75351,74254,1097.1,0,167.58,466.24
827,79319,78150,1168.9,0,185.63,498.74
828,92655,91247,1408.6,0,253.06,620.19
829,94077,92643,1434.5,0,260.86,634.25
830,95021,93571,1450.3,0,266.11,643.71
831,85160,83886,1273.8,0,213.88,549.62
832,16199,15924,275.36,0,7.7067,178.29
833,0,0,0,0,0,0
834,0,0,0,0,0,0
835,0,0,0,0,0,0
836,0,0,0,0,0,0
837,0,0,0,0,0,0
838,0,0,0,0,0,0
839,0,0,0,0,0,0
840,0,0,0,0,0,0
841,0,0,0,0,0,0
842,0,0,0,0,0,0
843,0,0,0,0,0,0
844,0,0,0,0,0,0
845,0,0,0,0,0,0
846,0,0,0,0,0,0
847,10699,10303,395.58,0,3.2263,170.22
848,81596,80374,1221.9,0,196.34,518.04
849,116077,114196,1880.7,0,396.36,878.3
850,123994,121926,2067.9,0,451.83,978.21
851,116253,114374,1879.7,0,397.59,880.52
852,114682,112840,1842.2,0,387,861.44
853,120822,118835,1987.5,0,429.21,937.47
854,119846,117886,1959.9,0,422.38,925.17
855,98021,96510,1510.2,0,283.09,674.29
856,25681,25324,357.92,0,19.491,199.51
857,0,0,0,0,0,0
858,0,0,0,0,0,0
859,0,0,0,0,0,0
860,0,0,0,0,0,0
861,0,0,0,0,0,0
862,0,0,0,0,0,0
863,0,0,0,0,0,0
864,0,0,0,0,0,0
865,0,0,0,0,0,0
866,0,0,0,0,0,0
867,0,0,0,0,0,0
868,0,0,0,0,0,0
869,0,0,0,0,0,0
870,0,0,0,0,0,0
871,9418.2,8981.6,436.58,0,2.4519,168.82
872,85195,83911,1284.9,0,214,549.85
873,113065,111261,1804.1,0,376.24,842.06
874,95919,94446,1472.4,0,271.12,652.72
875,53046,52349,696.96,0,83.29,314.42
876,40636,40138,498.13,0,48.966,252.6
877,48702,48085,617.06,0,70.275,290.98
878,31991,31579,411.73,0,30.311,219
879,15160,14895,264.9,0,6.7432,176.55
880,4977.6,4399.4,578.25,0,0.5882,165.46
881,0,0,0,0,0,0
882,0,0,0,0,0,0
883,0,0,0,0,0,0
884,0,0,0,0,0,0
885,0,0,0,0,0,0
886,0,0,0,0,0,0
887,0,0,0,0,0,0
888,0,0,0,0,0,0
889,0,0,0,0,0,0
890,0,0,0,0,0,0
891,0,0,0,0,0,0
892,0,0,0,0,0,0
893,0,0,0,0,0,0
894,0,0,0,0,0,0
895,4241.3,3637.9,603.42,0,0.4022,165.13
896,23899,23557,341.47,0,16.867,194.78
897,42908,42387,521.09,0,54.607,262.76
898,57267,56494,772.86,0,97.005,339.12
899,64393,63492,900.82,0,122.52,385.08
900,66207,65274,933.39,0,129.5,397.65
901,80830,79634,1196.6,0,192.74,511.56
902,91743,90349,1394.2,0,248.1,611.26
903,76031,74922,1109.7,0,170.61,471.69
904,20378,20067,311.47,0,12.239,186.45
905,0,0,0,0,0,0
906,0,0,0,0,0,0
907,0,0,0,0,0,0
908,0,0,0,0,0,0
909,0,0,0,0,0,0
910,0,0,0,0,0,0
911,0,0,0,0,0,0
912,0,0,0,0,0,0
913,0,0,0,0,0,0
914,0,0,0,0,0,0
915,0,0,0,0,0,0
916,0,0,0,0,0,0
917,0,0,0,0,0,0
918,0,0,0,0,0,0
919,5443.7,4878.8,564.95,0,0.7234,165.71
920,41767,41254,513.4,0,51.726,257.57
921,60366,59535,831.76,0,107.73,358.43
922,77662,76519,1142.7,0,177.96,484.93
923,83938,82682,1256.5,0,207.78,538.64
924,76789,75665,1124.1,0,174.01,477.82
925,59515,58703,811.39,0,104.74,353.05
926,42569,42054,515.44,0,53.751,261.22
927,25800,25443,356.38,0,19.676,199.84
928,12294,11955,339,0,4.3441,172.23
929,0,0,0,0,0,0
930,0,0,0,0,0,0
931,0,0,0,0,0,0
932,0,0,0,0,0,0
933,0,0,0,0,0,0
934,0,0,0,0,0,0
935,0,0,0,0,0,0
936,0,0,0,0,0,0
937,0,0,0,0,0,0
938,0,0,0,0,0,0
939,0,0,0,0,0,0
940,0,0,0,0,0,0
941,0,0,0,0,0,0
942,0,0,0,0,0,0
943,6431.6,5900,531.52,0,1.058,166.31
944,57342,56569,772.74,0,97.261,339.58
945,48552,47938,613.7,0,69.846,290.21
946,35422,34979,443.33,0,37.187,231.38
947,41149,40651,498.56,0,50.225,254.87
948,44076,43547,529.17,0,57.638,268.22
949,38381,37911,470.17,0,43.682,243.08
950,71735,70714,1021.5,0,151.98,438.14
951,65399,64489,909.93,0,126.4,392.07
952,37705,37241,464.28,0,42.152,240.33
953,0,0,0,0,0,0
954,0,0,0,0,0,0
955,0,0,0,0,0,0
956,0,0,0,0,0,0
957,0,0,0,0,0,0
958,0,0,0,0,0,0
959,0,0,0,0,0,0
960,0,0,0,0,0,0
961,0,0,0,0,0,0
962,0,0,0,0,0,0
963,0,0,0,0,0,0
964,0,0,0,0,0,0
965,0,0,0,0,0,0
966,0,0,0,0,0,0
967,15538,15265,272.95,0,7.0828,177.16
968,87598,86275,1323.4,0,226.23,571.88
969,69955,68954,1001.1,0,144.51,424.69
970,95418,93959,1458.7,0,268.33,647.69
971,115378,113528,1849.4,0,391.74,869.97
972,68557,67586,971.23,0,138.84,414.46
973,51671,51003,668.7,0,79.062,306.81
974,52141,51464,677.29,0,80.499,309.39
975,43227,42704,522.12,0,55.428,264.24
976,15566,15297,269.86,0,7.1116,177.21
977,0,0,0,0,0,0
978,0,0,0,0,0,0
979,0,0,0,0,0,0
980,0,0,0,0,0,0
981,0,0,0,0,0,0
982,0,0,0,0,0,0
983,0,0,0,0,0,0
984,0,0,0,0,0,0
985,0,0,0,0,0,0
986,0,0,0,0,0,0
987,0,0,0,0,0,0
988,0,0,0,0,0,0
989,0,0,0,0,0,0
990,0,0,0,0,0,0
991,12691,12361,330.05,0,4.6443,172.77
992,65260,64336,923.21,0,125.8,391
993,96540,95048,1491.2,0,274.58,658.96
994,100846,99280,1565.9,0,299.58,703.98
995,110618,108869,1748.5,0,360.24,813.24
996,118185,116258,1927.4,0,410.8,904.3
997,124027,121962,2065.6,0,452.1,978.69
998,113873,112051,1821.9,0,381.61,851.73
999,68393,67416,977.41,0,138.14,413.21
1000,14161,13880,281.06,0,5.8553,174.95
1001,0,0,0,0,0,0
1002,0,0,0,0,0,0
1003,0,0,0,0,0,0
1004,0,0,0,0,0,0
1005,0,0,0,0,0,0
1006,0,0,0,0,0,0
1007,0,0,0,0,0,0
1008,0,0,0,0,0,0
1009,0,0,0,0,0,0
1010,0,0,0,0,0,0
1011,0,0,0,0,0,0
1012,0,0,0,0,0,0
1013,0,0,0,0,0,0
1014,0,0,0,0,0,0
1015,4801.8,4216.1,585.69,0,0.5403,165.38
1016,41734,41221,513.01,0,51.645,257.42
1017,87146,85827,1319.1,0,223.89,567.66
1018,97461,95956,1504.8,0,279.85,668.46
1019,73255,72192,1063.3,0,158.4,449.7
1020,54585,53859,726.43,0,88.165,323.2
1021,42752,42231,520.29,0,54.207,262.04
1022,57261,56490,771.04,0,96.991,339.1
1023,36851,36390,461.12,0,40.248,236.9
1024,7912.5,7429.8,482.72,0,1.6778,167.43
1025,0,0,0,0,0,0
1026,0,0,0,0,0,0
1027,0,0,0,0,0,0
1028,0,0,0,0,0,0
1029,0,0,0,0,0,0
1030,0,0,0,0,0,0
1031,0,0,0,0,0,0
1032,0,0,0,0,0,0
1033,0,0,0,0,0,0
1034,0,0,0,0,0,0
1035,0,0,0,0,0,0
1036,0,0,0,0,0,0
1037,0,0,0,0,0,0
1038,0,0,0,0,0,0
1039,7480.7,6983.6,497.16,0,1.4823,167.07
1040,39121,38639,481.92,0,45.376,246.13
1041,67511,66560,951.77,0,134.65,406.93
1042,111598,109845,1752.9,0,366.73,824.93
1043,115314,113473,1841.7,0,391.35,869.28
1044,117089,115206,1882.7,0,403.4,890.98
1045,123779,121736,2043.5,0,450.42,975.67
1046,128494,126361,2133.7,0,485.3,1042.1
1047,110699,108971,1728,0,360.92,814.46
1048,46582,46008,573.93,0,64.336,280.28
1049,1082.3,374.65,707.65,0,0.0043,164.41
1050,0,0,0,0,0,0
1051,0,0,0,0,0,0
1052,0,0,0,0,0,0
1053,0,0,0,0,0,0
1054,0,0,0,0,0,0
1055,0,0,0,0,0,0
1056,0,0,0,0,0,0
1057,0,0,0,0,0,0
1058,0,0,0,0,0,0
1059,0,0,0,0,0,0
1060,0,0,0,0,0,0
1061,0,0,0,0,0,0
1062,0,0,0,0,0,0
1063,18293,17998,294.74,0,9.8458,182.14
1064,89481,88128,1353.2,0,236.05,589.56
1065,120131,118168,1963.6,0,424.41,928.81
1066,127617,125484,2133.2,0,478.59,1027.7
1067,121209,119225,1983.1,0,432.04,942.56
1068,119915,117963,1952,0,422.94,926.17
1069,123939,121892,2047.4,0,451.58,977.76
1070,109409,107712,1697.6,0,352.62,799.52
1071,67916,66963,953.67,0,136.29,409.87
1072,24573,24231,341.95,0,17.845,196.55
1073,0,0,0,0,0,0
1074,0,0,0,0,0,0
1075,0,0,0,0,0,0
1076,0,0,0,0,0,0
1077,0,0,0,0,0,0
1078,0,0,0,0,0,0
1079,0,0,0,0,0,0
1080,0,0,0,0,0,0
1081,0,0,0,0,0,0
1082,0,0,0,0,0,0
1083,0,0,0,0,0,0
1084,0,0,0,0,0,0
1085,0,0,0,0,0,0
1086,0,0,0,0,0,0
1087,19632,19325,306.22,0,11.351,184.85
1088,80417,79228,1189.3,0,190.78,508.03
1089,74203,73129,1074.1,0,162.54,457.16
1090,58245,57457,787.63,0,100.34,345.13
1091,68034,67073,961.91,0,136.73,410.68
1092,103126,101533,1593.9,0,313.32,728.74
1093,126137,124033,2104.5,0,467.58,1006.6
1094,131264,129119,2144.4,0,494.63,1062.1
1095,112752,110970,1782,0,374.28,838.53
1096,49237,48613,623.98,0,71.827,293.77
1097,1554.3,862.53,691.72,0,0.0226,164.45
1098,0,0,0,0,0,0
1099,0,0,0,0,0,0
1100,0,0,0,0,0,0
1101,0,0,0,0,0,0
1102,0,0,0,0,0,0
1103,0,0,0,0,0,0
1104,0,0,0,0,0,0
1105,0,0,0,0,0,0
1106,0,0,0,0,0,0
1107,0,0,0,0,0,0
1108,0,0,0,0,0,0
1109,0,0,0,0,0,0
1110,0,0,0,0,0,0
1111,22174,21845,329.08,0,14.504,190.53
1112,93052,91634,1417.6,0,255.21,624.07
1113,121709,119706,2002.9,0,435.53,948.85
1114,126450,124338,2112.1,0,469.89,1010.7
1115,121576,119582,1993.4,0,434.63,947.23
1116,115523,113676,1846.6,0,392.75,871.81
1117,123742,121699,2042.6,0,450.15,975.19
1118,125322,123244,2077.5,0,461.65,995.9
1119,101699,100140,1559.3,0,304.79,713.37
1120,42523,42013,510.28,0,53.648,261.03
1121,1371.8,673.97,697.79,0,0.0138,164.43
1122,0,0,0,0,0,0
1123,0,0,0,0,0,0
1124,0,0,0,0,0,0
1125,0,0,0,0,0,0
1126,0,0,0,0,0,0
1127,0,0,0,0,0,0
1128,0,0,0,0,0,0
1129,0,0,0,0,0,0
1130,0,0,0,0,0,0
1131,0,0,0,0,0,0
1132,0,0,0,0,0,0
1133,0,0,0,0,0,0
1134,0,0,0,0,0,0
1135,22699,22364,334.7,0,15.201,191.78
1136,92258,90852,1406.3,0,250.87,616.26
1137,118902,116966,1935.7,0,415.82,913.35
1138,114782,112949,1832.3,0,387.75,862.79
1139,114802,112971,1830.9,0,387.9,863.05
1140,122784,120763,2020.9,0,443.25,962.76
1141,127480,125353,2127.4,0,477.59,1025.5
1142,119871,117923,1947,0,422.65,925.66
1143,45721,45163,558.06,0,61.994,276.06
1144,25081,24734,347.31,0,18.594,197.9
1145,1223,520.14,702.89,0,0.0082,164.42
1146,0,0,0,0,0,0
1147,0,0,0,0,0,0
1148,0,0,0,0,0,0
1149,0,0,0,0,0,0
1150,0,0,0,0,0,0
1151,0,0,0,0,0,0
1152,0,0,0,0,0,0
1153,0,0,0,0,0,0
1154,0,0,0,0,0,0
1155,0,0,0,0,0,0
1156,0,0,0,0,0,0
1157,0,0,0,0,0,0
1158,0,0,0,0,0,0
1159,22360,22029,330.67,0,14.75,190.97
1160,90653,89276,1377.3,0,242.24,600.72
1161,118341,116418,1923.9,0,411.93,906.34
1162,127387,125251,2135.3,0,476.81,1023.9
1163,124626,122558,2068.1,0,456.53,986.67
1164,123234,121201,2033.2,0,446.48,968.57
1165,125671,123582,2089,0,464.19,1000.5
1166,125024,122952,2072.2,0,459.47,991.96
1167,103413,101823,1590,0,315.12,731.97
1168,49752,49123,629.8,0,73.341,296.5
1169,1674.3,986.77,687.57,0,0.0296,164.46
1170,0,0,0,0,0,0
1171,0,0,0,0,0,0
1172,0,0,0,0,0,0
1173,0,0,0,0,0,0
1174,0,0,0,0,0,0
1175,0,0,0,0,0,0
1176,0,0,0,0,0,0
1177,0,0,0,0,0,0
1178,0,0,0,0,0,0
1179,0,0,0,0,0,0
1180,0,0,0,0,0,0
1181,0,0,0,0,0,0
1182,0,0,0,0,0,0
1183,7147.8,6639.8,508.02,0,1.34,166.82
1184,38321,37845,476.29,0,43.531,242.81
1185,55864,55118,745.91,0,92.336,330.71
1186,72835,71787,1047.9,0,156.63,446.52
1187,57270,56502,768.14,0,97.031,339.17
1188,49047,48428,619.01,0,71.282,292.79
1189,46002,45439,562.78,0,62.755,277.43
1190,36222,35773,448.22,0,38.896,234.46
1191,26255,25899,355.86,0,20.387,201.12
1192,18464,18173,291.53,0,10.037,182.48
1193,1047.9,339.14,708.8,0,0.0035,164.41
1194,0,0,0,0,0,0
1195,0,0,0,0,0,0
1196,0,0,0,0,0,0
1197,0,0,0,0,0,0
1198,0,0,0,0,0,0
1199,0,0,0,0,0,0
1200,0,0,0,0,0,0
1201,0,0,0,0,0,0
1202,0,0,0,0,0,0
1203,0,0,0,0,0,0
1204,0,0,0,0,0,0
1205,0,0,0,0,0,0
1206,0,0,0,0,0,0
1207,5141,4567.6,573.44,0,0.6341,165.55
1208,17332,17048,284.22,0,8.8334,180.31
1209,46693,46113,580.07,0,64.629,280.81
1210,56634,55876,758.64,0,94.892,335.32
1211,72299,71261,1038.2,0,154.34,442.39
1212,118145,116232,1912.6,0,410.62,903.98
1213,130336,128193,2142.5,0,494.38,1061.6
1214,132997,130854,2143.7,0,495.12,1063.2
1215,115444,113600,1843.4,0,392.23,870.87
1216,52803,52117,686.11,0,82.556,313.1
1217,2177.7,1506.8,670.83,0,0.069,164.53
1218,0,0,0,0,0,0
1219,0,0,0,0,0,0
1220,0,0,0,0,0,0
1221,0,0,0,0,0,0
1222,0,0,0,0,0,0
1223,0,0,0,0,0,0
1224,0,0,0,0,0,0
1225,0,0,0,0,0,0
1226,0,0,0,0,0,0
1227,0,0,0,0,0,0
1228,0,0,0,0,0,0
1229,0,0,0,0,0,0
1230,0,0,0,0,0,0
1231,29550,29158,391.41,0,25.841,210.95
1232,76012,74906,1106.9,0,170.53,471.56
1233,90700,89332,1368,0,242.55,601.27
1234,50768,50119,649.15,0,76.346,301.91
1235,121673,119685,1987.5,0,435.38,948.58
1236,125642,123560,2082.4,0,464.02,1000.2
1237,130622,128486,2135.7,0,494.46,1061.8
1238,131298,129162,2135.4,0,494.65,1062.2
1239,103492,101905,1586.5,0,315.63,732.89
1240,17262,16983,279.24,0,8.7663,180.19
1241,2284.3,1617.5,666.87,0,0.0795,164.55
1242,0,0,0,0,0,0
1243,0,0,0,0,0,0
1244,0,0,0,0,0,0
1245,0,0,0,0,0,0
1246,0,0,0,0,0,0
1247,0,0,0,0,0,0
1248,0,0,0,0,0,0
1249,0,0,0,0,0,0
1250,0,0,0,0,0,0
1251,0,0,0,0,0,0
1252,0,0,0,0,0,0
1253,0,0,0,0,0,0
1254,0,0,0,0,0,0
1255,38109,37641,467.54,0,43.064,241.97
1256,102293,100727,1566.7,0,308.37,719.82
1257,124058,122021,2036.7,0,452.54,979.48
1258,124750,122703,2046.8,0,457.61,988.62
1259,117844,115962,1881.6,0,408.71,900.54
1260,91385,90023,1361.9,0,246.32,608.05
1261,114173,112381,1792.1,0,383.86,855.79
1262,111162,109442,1720.5,0,364.04,820.09
1263,84772,83528,1243,0,212.06,546.35
1264,53697,53006,691.92,0,85.394,318.21
1265,2629.2,1974.3,654.9,0,0.1185,164.62
1266,0,0,0,0,0,0
1267,0,0,0,0,0,0
1268,0,0,0,0,0,0
1269,0,0,0,0,0,0
1270,0,0,0,0,0,0
1271,0,0,0,0,0,0
1272,0,0,0,0,0,0
1273,0,0,0,0,0,0
1274,0,0,0,0,0,0
1275,0,0,0,0,0,0
1276,0,0,0,0,0,0
1277,0,0,0,0,0,0
1278,0,0,0,0,0,0
1279,5161.6,4588.9,572.77,0,0.64,165.56
1280,74433,73354,1079.4,0,163.54,458.96
1281,79173,78007,1165.5,0,184.95,497.53
1282,55987,55241,746.1,0,92.748,331.46
1283,58772,57976,796.01,0,102.16,348.41
1284,47713,47116,596.79,0,67.473,285.93
1285,31524,31118,406.01,0,29.431,217.41
1286,23419,23085,334.24,0,16.197,193.58
1287,18787,18491,295.59,0,10.393,183.12
1288,7778.2,7291.9,486.35,0,1.6161,167.32
1289,0,0,0,0,0,0
1290,0,0,0,0,0,0
1291,0,0,0,0,0,0
1292,0,0,0,0,0,0
1293,0,0,0,0,0,0
1294,0,0,0,0,0,0
1295,0,0,0,0,0,0
1296,0,0,0,0,0,0
1297,0,0,0,0,0,0
1298,0,0,0,0,0,0
1299,0,0,0,0,0,0
1300,0,0,0,0,0,0
1301,0,0,0,0,0,0
1302,0,0,0,0,0,0
1303,39226,38740,486.59,0,45.614,246.56
1304,108762,107065,1696.9,0,348.4,791.92
1305,122806,120781,2024.8,0,443.39,963
1306,92214,90819,1395,0,250.69,615.93
1307,78105,76964,1140.7,0,180.04,488.67
1308,73246,72193,1052.8,0,158.41,449.72
1309,117214,115325,1888.9,0,404.23,892.48
1310,136746,134599,2147.3,0,496.18,1065.5
1311,125186,123109,2077.3,0,460.64,994.08
1312,68823,67851,972.28,0,139.92,416.42
1313,4161,3556.2,604.84,0,0.3844,165.1
1314,0,0,0,0,0,0
1315,0,0,0,0,0,0
1316,0,0,0,0,0,0
1317,0,0,0,0,0,0
1318,0,0,0,0,0,0
1319,0,0,0,0,0,0
1320,0,0,0,0,0,0
1321,0,0,0,0,0,0
1322,0,0,0,0,0,0
1323,0,0,0,0,0,0
1324,0,0,0,0,0,0
1325,0,0,0,0,0,0
1326,0,0,0,0,0,0
1327,32951,32525,425.6,0,32.153,222.32
1328,95425,93966,1458.8,0,268.36,647.76
1329,118154,116238,1916.4,0,410.66,904.05
1330,123598,121556,2042.2,0,449.09,973.28
1331,121645,119654,1990.6,0,435.15,948.17
1332,117057,115184,1872.9,0,403.25,890.7
1333,115320,113494,1825.5,0,391.5,869.55
1334,114718,112913,1805.4,0,387.5,862.34
1335,108787,107119,1667.1,0,348.76,792.56
1336,60164,59359,805.2,0,107.09,357.29
1337,3301.7,2669.6,632.13,0,0.2166,164.79
1338,0,0,0,0,0,0
1339,0,0,0,0,0,0
1340,0,0,0,0,0,0
1341,0,0,0,0,0,0
1342,0,0,0,0,0,0
1343,0,0,0,0,0,0
1344,0,0,0,0,0,0
1345,0,0,0,0,0,0
1346,0,0,0,0,0,0
1347,0,0,0,0,0,0
1348,0,0,0,0,0,0
1349,0,0,0,0,0,0
1350,834,117.88,716.12,0,0.0004,164.41
1351,38107,37634,472.64,0,43.048,241.94
1352,98781,97266,1514.6,0,287.55,682.31
1353,111907,110145,1762.1,0,368.74,828.55
1354,117364,115473,1891.1,0,405.27,894.34
1355,124762,122695,2067,0,457.55,988.51
1356,128634,126499,2135.1,0,486.36,1044.4
1357,132899,130756,2143.3,0,495.09,1063.1
1358,133650,131507,2143,0,495.3,1063.6
1359,116798,114924,1874.4,0,401.42,887.42
1360,62794,61930,863.67,0,116.57,374.36
1361,3241.2,2606,635.22,0,0.2064,164.78
1362,0,0,0,0,0,0
1363,0,0,0,0,0,0
1364,0,0,0,0,0,0
1365,0,0,0,0,0,0
1366,0,0,0,0,0,0
1367,0,0,0,0,0,0
1368,0,0,0,0,0,0
1369,0,0,0,0,0,0
1370,0,0,0,0,0,0
1371,0,0,0,0,0,0
1372,0,0,0,0,0,0
1373,0,0,0,0,0,0
1374,0,0,0,0,0,0
1375,36334,35877,457.4,0,39.121,234.87
1376,94963,93514,1449,0,265.79,643.13
1377,111827,110067,1760.1,0,368.21,827.6
1378,116203,114340,1863.3,0,397.36,880.1
1379,120941,118968,1973.7,0,430.17,939.2
1380,124775,122709,2065.8,0,457.65,988.69
1381,129470,127334,2135.8,0,492.8,1058.2
1382,126157,124064,2093.2,0,467.82,1007
1383,111383,109645,1737.3,0,365.4,822.53
1384,62236,61386,849.54,0,114.53,370.69
1385,4156.9,3552.7,604.26,0,0.3836,165.1
1386,0,0,0,0,0,0
1387,0,0,0,0,0,0
1388,0,0,0,0,0,0
1389,0,0,0,0,0,0
1390,0,0,0,0,0,0
1391,0,0,0,0,0,0
1392,0,0,0,0,0,0
1393,0,0,0,0,0,0
1394,0,0,0,0,0,0
1395,0,0,0,0,0,0
1396,0,0,0,0,0,0
1397,0,0,0,0,0,0
1398,934.93,222.26,712.68,0,0.0015,164.41
1399,38492,38017,474.86,0,43.928,243.52
1400,84258,83007,1250.5,0,209.42,541.59
1401,29590,29205,384.36,0,25.924,211.1
1402,36788,36333,454.52,0,40.123,236.67
1403,28990,28611,378.98,0,24.879,209.22
1404,73339,72289,1049.5,0,158.83,450.48
1405,36419,35969,449.68,0,39.322,235.23
1406,20734,20426,308,0,12.681,187.25
1407,12954,12640,314.03,0,4.856,173.15
1408,9002.6,8558.3,444.27,0,2.2262,168.41
1409,2402.5,1739.5,663.03,0,0.092,164.57
1410,0,0,0,0,0,0
1411,0,0,0,0,0,0
1412,0,0,0,0,0,0
1413,0,0,0,0,0,0
1414,0,0,0,0,0,0
1415,0,0,0,0,0,0
1416,0,0,0,0,0,0
1417,0,0,0,0,0,0
1418,0,0,0,0,0,0
1419,0,0,0,0,0,0
1420,0,0,0,0,0,0
1421,0,0,0,0,0,0
1422,0,0,0,0,0,0
1423,69667,68673,994.03,0,143.33,422.57
1424,136395,134245,2150.9,0,496.08,1065.2
1425,138347,136199,2148.3,0,496.65,1066.5
1426,131291,129155,2136.5,0,494.64,1062.2
1427,123697,121664,2033.7,0,449.89,974.71
1428,105878,104250,1628.7,0,330.32,759.35
1429,102399,100834,1565,0,309.03,721
1430,131652,129523,2129.5,0,494.75,1062.4
1431,132711,130579,2132.2,0,495.04,1063
1432,94117,92701,1415.7,0,261.19,634.84
1433,5299.8,4733.9,565.91,0,0.6811,165.63
1434,0,0,0,0,0,0
1435,0,0,0,0,0,0
1436,0,0,0,0,0,0
1437,0,0,0,0,0,0
1438,0,0,0,0,0,0
1439,0,0,0,0,0,0
1440,0,0,0,0,0,0
1441,0,0,0,0,0,0
1442,0,0,0,0,0,0
1443,0,0,0,0,0,0
1444,0,0,0,0,0,0
1445,0,0,0,0,0,0
1446,1836.7,1154.4,682.31,0,0.0405,164.48
1447,8891.9,8442.6,449.29,0,2.1664,168.31
1448,8118.3,7645.1,473.27,0,1.7764,167.6
1449,17629,17347,282.06,0,9.1461,180.88
1450,38199,37734,464.91,0,43.276,242.35
1451,118571,116670,1900.9,0,413.72,909.57
1452,119735,117812,1922.6,0,421.86,924.22
1453,125245,123191,2053.6,0,461.26,995.19
1454,130653,128531,2121.6,0,494.47,1061.8
1455,133608,131481,2127.2,0,495.29,1063.6
1456,105804,104188,1616,0,329.93,758.65
1457,9610.3,9188.4,421.92,0,2.566,169.03
1458,0,0,0,0,0,0
1459,0,0,0,0,0,0
1460,0,0,0,0,0,0
1461,0,0,0,0,0,0
1462,0,0,0,0,0,0
1463,0,0,0,0,0,0
1464,0,0,0,0,0,0
1465,0,0,0,0,0,0
1466,0,0,0,0,0,0
1467,0,0,0,0,0,0
1468,0,0,0,0,0,0
1469,0,0,0,0,0,0
1470,1694.4,1007.2,687.23,0,0.0308,164.46
1471,71964,70930,1034,0,152.91,439.82
1472,130036,127893,2143,0,494.3,1061.4
1473,134618,132474,2143.8,0,495.57,1064.2
1474,109168,107481,1687.5,0,351.11,796.8
1475,112971,111200,1771.1,0,375.83,841.33
1476,109371,107686,1684.9,0,352.45,799.22
1477,117058,115195,1862.9,0,403.32,890.83
1478,57458,56701,757.17,0,97.716,340.4
1479,32589,32182,407.29,0,31.477,221.1
1480,38564,38100,464.51,0,44.119,243.87
1481,6656.1,6136.5,519.59,0,1.1445,166.47
1482,0,0,0,0,0,0
1483,0,0,0,0,0,0
1484,0,0,0,0,0,0
1485,0,0,0,0,0,0
1486,0,0,0,0,0,0
1487,0,0,0,0,0,0
1488,0,0,0,0,0,0
1489,0,0,0,0,0,0
1490,0,0,0,0,0,0
1491,0,0,0,0,0,0
1492,0,0,0,0,0,0
1493,0,0,0,0,0,0
1494,2485.6,1824.8,660.8,0,0.1012,164.59
1495,25177,24827,349.96,0,18.734,198.15
1496,42027,41522,504.98,0,52.401,258.79
1497,41416,40920,495.85,0,50.892,256.07
1498,76243,75150,1093.1,0,171.65,473.56
1499,104956,103354,1602.9,0,324.66,749.17
1500,97449,95980,1469.8,0,279.99,668.7
1501,112032,110289,1742.8,0,369.7,830.28
1502,51777,51120,657.57,0,79.426,307.46
1503,77196,76087,1109.1,0,175.96,481.33
1504,90059,88722,1337.1,0,239.25,595.32
1505,11061,10688,373.37,0,3.4718,170.66
1506,0,0,0,0,0,0
1507,0,0,0,0,0,0
1508,0,0,0,0,0,0
1509,0,0,0,0,0,0
1510,0,0,0,0,0,0
1511,0,0,0,0,0,0
1512,0,0,0,0,0,0
1513,0,0,0,0,0,0
1514,0,0,0,0,0,0
1515,0,0,0,0,0,0
1516,0,0,0,0,0,0
1517,0,0,0,0,0,0
1518,2614.4,1958.2,656.21,0,0.1165,164.61
1519,66051,65129,921.78,0,128.92,396.61
1520,79372,78216,1155.9,0,185.94,499.31
1521,103641,102055,1585.6,0,316.56,734.57
1522,86107,84839,1268.2,0,218.76,558.42
1523,102544,100987,1556.6,0,309.97,722.69
1524,78473,77345,1127.8,0,181.82,491.89
1525,88434,87130,1303.6,0,230.74,580
1526,75173,74107,1066.8,0,166.92,465.04
1527,13302,13005,296.61,0,5.1408,173.66
1528,15850,15588,261.65,0,7.3852,177.71
